"gr:network","gr:site","gr:siteType","gr:wgs84Longitude","gr:wgs84Latitude"
"Blue Nile","f8f22eb1-e761-4241-a254-54c9561c3a1e","registered",34.7299444375,12.8146459893
"Blue Nile","d1770949-0931-4607-9f10-b269fe82b5d5","registered",34.4348210144,13.5786232165
"Blue Nile","3fae1acf-ab17-4624-b610-0eacd15367e3","registered",34.7488867191,11.7894736726
"Blue Nile","62724e1b-c10e-4234-a126-5f75251788c9","registered",33.9795511486,13.9136867982
"Blue Nile","73818be9-d78b-4885-9f7e-a90d47122821","registered",33.380754646,13.8174169926
"Blue Nile","e184ff95-b958-4bc7-bc24-a46785d24009","registered",33.8811650502,14.9030720836
"Blue Nile","7d8d313c-ec5e-4688-a895-163722a1f0e9","registered",33.1277291148,15.054256047
"Blue Nile","be1c92ac-fe3a-4499-ac55-0263d3a2b5bd","registered",33.3510283206,14.5747525651
"Blue Nile","ca62a66b-c09b-4947-bf12-2431601372a7","registered",35.1239469814,12.4898956448
"Blue Nile","2b38d834-1fde-4175-8567-840f2a9d17a3","registered",33.9049697667,12.06127687
"Blue Nile","0afcb549-ea7a-457a-8df0-861ff1410292","registered",33.8174545548,12.3953075192
"Blue Nile","dbfe6e80-f1d9-42b4-b50a-b44a848c1cc7","registered",33.8525427706,13.427838604
"Blue Nile","9a04e154-1a26-42b7-bd3d-9c7d0d3d2e97","registered",34.0010150196,12.6479469457
"Blue Nile","eecbc825-4138-43fb-b4cf-f2daf8c0d24b","registered",33.9678641637,14.5800372558
"Blue Nile","943ba50b-83c3-4aef-b6a1-4a059724cacc","registered",34.3399692285,14.5405047664
"Blue Nile","15e8b872-9dd2-495f-b0f2-f72b25bce15a","registered",33.7632816807,12.6063647395
"Blue Nile","60e5c7d0-ae99-4b28-b62f-f7d202d3747b","registered",34.3452762768,12.0170448861
"Blue Nile","0c90070e-4be1-436f-a8f1-cb035e57581c","registered",34.3201483537,12.125693577
"Blue Nile","b4af3d84-b7ce-4d4b-b638-fb3659912ce6","registered",34.4021368827,13.4758843979
"Blue Nile","b40a0697-d9a3-4c56-bfc6-9cc4b98243c4","registered",33.0486156791,14.4238528827
"Blue Nile","260ebc4d-982c-4520-8331-7a9be524d7a7","registered",33.0669184783,14.4229541704
"Blue Nile","8fadb4d1-6718-442c-b319-84e05061891d","registered",34.036660084,12.7736820995
"Blue Nile","d049b0f5-61f8-43f3-b28e-3b4dd25c0fd3","registered",33.7076324826,12.7363287994
"Blue Nile","39454174-7a3d-40eb-ae97-8dc03f97d229","registered",33.9835025776,11.8658526711
"Blue Nile","183c99a8-a202-45d5-926e-c99e6b4f2e09","registered",33.6008812376,11.6940459042
"Blue Nile","f15e18f0-72ba-47f0-adc8-4c92c0fe1d30","registered",33.6131548381,13.8256736243
"Blue Nile","ec88f2b7-0161-403d-b5e1-585bf1a6f607","registered",33.8505021015,13.4125226235
"Blue Nile","9de9af43-2dbf-4ec3-a687-93edecb20ce4","registered",33.8762729077,14.1714085441
"Blue Nile","2d039a6f-7168-4485-b93c-39ec3d069f15","registered",33.3016144376,14.0968996239
"Blue Nile","e439051b-815c-468d-8480-92a87633579f","registered",34.1144188646,15.1129426778
"Blue Nile","9f70c8ec-3653-4309-873e-59c109131af6","registered",33.557716767,14.4933058318
"Blue Nile","fdb8bee6-42d9-4904-988b-44e0ceedf05f","registered",34.0188639986,14.7694775652
"Blue Nile","12091ec1-a16f-4917-ad9f-98c27ad4f130","registered",33.6076139871,11.4976078575
"Blue Nile","e058fd43-cf99-47cc-85a7-2260592b9f52","registered",33.3379618343,14.4599064969
"Blue Nile","2b69b58c-6f1d-47b3-b6c1-cc02176fc247","registered",34.472989063,13.7725854794
"Blue Nile","0b3b76fa-980a-4ea0-ac0e-efbb4ff39e7e","registered",33.5361309531,14.1224199873
"Blue Nile","563bb710-2ba2-4389-8301-e7e5906edca6","registered",34.6837965301,11.7539602083
"Blue Nile","eab4d2c9-0a58-46e1-9e3d-cbd7c8097662","registered",33.8748493599,15.6758231712
"Blue Nile","4a0318fc-94db-4a85-8337-1a72daaacf3f","registered",33.8549573336,15.2965880938
"Blue Nile","4bdfacf6-e6d7-4b38-ac8b-f5bb6c386159","registered",33.9678347578,11.9088674409
"Blue Nile","341e411e-2fd4-4e4e-adca-f173b8badfb9","registered",33.4275275085,15.5874100287
"Blue Nile","c00a4a4d-b25f-4ab0-bc49-d7b1798f0430","registered",33.7185248108,11.6801844528
"Blue Nile","f0798e39-e4e7-49b3-8b92-872c44116fcc","registered",34.6828873508,11.474314411
"Blue Nile","ba2d8407-52c5-4dc7-a79f-2c24fcc5e10a","registered",33.9926262581,12.0755138132
"Blue Nile","83433b32-272e-43f0-866c-473fb92d480c","registered",33.8199426717,15.2409388407
"Blue Nile","5b121372-cffa-4155-a472-740e9fcbe1a3","registered",34.3591586712,13.3930219141
"Blue Nile","7aff5556-2a7f-4e88-9311-f2bfa33a5fcd","registered",34.5669488815,12.4554333672
"Blue Nile","03fb4139-1f50-4504-899c-2b2230e92c14","registered",34.8684917584,11.8459472599
"Blue Nile","6032bca0-896b-455b-a5f0-3208237879d0","registered",34.072839178,12.3753035632
"Blue Nile","d6995a88-11e6-4249-9123-6c190242c6a1","registered",33.1135098977,15.2837757482
"Blue Nile","ce5620c5-4f20-45eb-9cf7-440b0560a985","registered",33.6050031535,11.7657743583
"Blue Nile","5feb93c6-51f4-451f-889b-a3e3938c7c63","registered",33.4581731034,14.3204127912
"Blue Nile","2a62e7f8-6e97-472f-bbed-69675699a3ea","registered",33.5435690168,14.2828666674
"Blue Nile","17c70b68-b1bf-45aa-9085-9181417b3ed7","registered",33.6235126993,13.5547317161
"Blue Nile","51c5942d-f7b4-4f1d-90c6-c5dc215b0584","registered",34.6367982785,13.0718568565
"Blue Nile","0f4af660-e666-46ad-ad0f-e8e457a8f434","registered",34.043852915,13.0273153027
"Blue Nile","02b339e4-5bd6-4fd8-b6c1-b5b738be9d9e","registered",34.3057060187,11.2116092356
"Blue Nile","2a92754d-2d2c-46b8-93f3-ff780763bde9","registered",34.6483633651,11.0706007426
"Blue Nile","a052bfda-30ed-498d-9a5a-2245c7f1d8e5","registered",34.6246141783,11.2848148781
"Blue Nile","d733967e-3f87-44c3-8083-96f43c081fc2","registered",35.0313488115,12.6426595385
"Blue Nile","836dcb4c-435f-43cb-863b-041ca947e774","registered",34.7494994312,11.7747521579
"Blue Nile","d122fbb5-f903-46e7-8a10-cbdcb9e7ac94","registered",33.4480519483,13.9864526355
"Blue Nile","76e8a0f9-33d3-42a6-b2ed-78c89b59aceb","registered",34.4393577611,12.1970617538
"Blue Nile","bb14319f-7902-4f28-ae2c-779575a2f8ce","registered",33.6619511689,13.4175304717
"Blue Nile","fe4a61e0-4945-4b2a-b1d8-20ebe47e9042","registered",33.9923448033,11.0001516659
"Blue Nile","ad7fb137-b0e8-43b0-b4ec-72a62df48392","registered",34.4027978921,11.8150255956
"Blue Nile","a8c6f14b-156a-4ade-816c-2d0574abe891","registered",34.3881260703,10.9732152542
"Blue Nile","c14654f1-ac0c-43cb-ba19-0c9cb2d55c8d","registered",33.9592446575,12.3586773857
"Blue Nile","c60af0f0-ebd6-41cb-8735-c0a25b659bcf","registered",34.9524924104,12.5039233419
"Blue Nile","76a20a79-bd12-40ff-b58d-ff01008b7f39","registered",34.0884425077,11.0970499788
"Blue Nile","575b2ade-6633-4b2b-96b3-be533c8080de","registered",34.813679734,11.4257327115
"Blue Nile","60e23244-2830-4ca7-bb35-4df48bb1070f","registered",34.1920761318,13.1374734539
"Blue Nile","46e5f1ab-b04d-4392-be84-8fa61fa77a5a","registered",34.0790678725,12.1441480555
"Blue Nile","ae886d59-aae1-4f5a-b0f0-05ba57a46637","registered",33.6913578067,14.0353558876
"Blue Nile","8ab0150f-1807-4b79-8d8f-afa49b8ecd9d","registered",34.6694949454,12.9141633805
"Blue Nile","d18a9cb0-f272-4014-b63e-83373a3701fb","registered",34.2002081262,13.0850977403
"Blue Nile","74577f95-ca68-4bee-a7bd-a72d402851bb","registered",33.0235488378,13.9502016101
"Blue Nile","416094d5-1ef4-432b-95be-505fe78ada3b","registered",33.461268388,13.4735948093
"Blue Nile","20972fa5-301a-4da5-aa9a-43834322a99c","registered",34.0756498084,14.2012129729
"Blue Nile","b1084bee-f680-43d1-95d9-544f6b67e231","registered",33.620178113,11.310097016
"Blue Nile","bf91ffec-b189-43d8-bbac-1c728b536784","registered",33.7341885332,11.5391947453
"Blue Nile","10d75618-6cf8-4261-80e7-62d01c633c60","registered",33.2279955498,15.2910796131
"Blue Nile","60e44d35-6ce6-4a5f-be5d-ea28c5882c30","registered",33.7698289574,14.9231604055
"Blue Nile","e421049a-b7fa-4449-8d07-01a76666f970","registered",34.3478684856,12.2118825722
"Blue Nile","53c9521f-1196-44bb-9bf4-ae7ea3ad985c","registered",34.0545401192,11.9844220439
"Blue Nile","c403fcc9-9119-4365-8976-744ea198ac52","registered",33.4346140192,15.5423418816
"Blue Nile","16f69312-2796-4007-82c2-0331e421af62","registered",33.6720513599,15.0029145831
"Blue Nile","a473bfa4-8c19-43de-92fe-a9861ced3796","registered",34.5346079926,12.8737795446
"Blue Nile","4f6e554b-6f60-450b-ab62-866f1b3aa68f","registered",35.1643035818,12.4874482856
"Blue Nile","31609072-72e0-485c-8459-b3996e0ae9ce","registered",33.9767825945,15.2601447183
"Blue Nile","900991b9-8072-4544-a2ea-cf00d47e38c9","registered",34.0419774818,14.1663933363
"Blue Nile","22297c7c-32fe-4e1e-9ea5-b5af4dcacca9","registered",33.625075612,14.920577799
"Blue Nile","6cf70a94-116a-4635-9d57-9b9151998f0f","registered",33.6246975996,12.0424748452
"Blue Nile","451ef9b5-7d28-4d02-ab93-e57a507caad8","registered",34.1341782726,12.3332904576
"Blue Nile","5d43f4ec-a63d-4a42-9545-66f7c370370d","registered",34.3380269583,14.2310496201
"Blue Nile","0bc2e403-df60-45e1-9032-9213f12e0fdc","registered",33.1141928062,15.1986294912
"Blue Nile","79483a44-9c98-49f4-9263-6569a0953473","registered",33.3913010901,14.925130431
"Blue Nile","9c60dab0-bc95-4656-9f26-9c65057c1534","registered",33.8171331959,14.6082583491
"Blue Nile","a738ce0e-3809-490b-8bb1-df068f6b45ed","registered",33.2667580424,13.8621653468
"Blue Nile","2d67ddf6-853f-4ae6-bccb-c1ce9204fd1f","registered",33.9392800275,15.4921722806
"Blue Nile","0434c7e0-a442-46d5-ad5c-bfe5aaca6bc7","registered",33.4498477151,14.880952602
"Blue Nile","b85718ad-f3b5-4de5-83f6-bf078c6475b7","registered",34.1623997794,12.934345078
"Blue Nile","030aa2bc-8df6-49e6-a463-3086ef17600c","registered",33.9673918504,11.756633682
"Blue Nile","ba788100-0801-4f1d-867d-ae5a3f5bd947","registered",33.7763481882,11.0470530703
"Blue Nile","85ec694b-863c-4ea5-b2b2-d5212652886a","registered",35.0487586589,12.574045581
"Blue Nile","99db50da-bd3c-41ab-9a56-b804eba8ca6c","registered",34.1880295056,14.2324348308
"Blue Nile","8f3a1fc3-695a-46d9-a934-fe689784d46c","registered",33.0578633776,14.4394788857
"Blue Nile","924fe4e6-4482-48b7-888f-886342031cd7","registered",34.8918207932,11.8972242388
"Blue Nile","0d34c2f6-6900-40fd-8ac6-f78cc1ce865b","registered",33.9885897262,12.8148194372
"Blue Nile","29fa14f4-c25c-4892-8ab5-3916c5180865","registered",33.7096583103,14.0725782818
"Blue Nile","3b257ef0-8847-4158-8e79-ec713015339f","registered",33.7830657396,11.3772389093
"Blue Nile","35d87234-1551-41bf-809e-60d082b96368","registered",34.6919103472,12.9473520004
"Blue Nile","647fb9d5-b67f-4d7f-a12f-9856dcf64b76","registered",34.3663351744,13.1946015468
"Blue Nile","0a7ccd72-8feb-4c99-ac8f-2b92467b019f","registered",34.2706237832,14.0641795504
"Blue Nile","a4785d1b-eb1f-4d59-93c6-8a4f6011464f","registered",33.723750293,13.824761733
"Blue Nile","48316e4e-b12b-4754-951a-c039788ac6fc","registered",34.836563217,11.3871304686
"Blue Nile","3615da44-ab92-4249-ab0a-63fde263dc64","registered",34.0916865176,15.1843696467
"Blue Nile","db888fb2-3b05-4c2d-ac44-278e958efae4","registered",34.4534264682,12.5728716138
"Blue Nile","195a3c69-0818-4e01-bb78-fd4285d5bb9b","registered",33.048087126,14.4262912755
"Blue Nile","4579c39c-aece-4072-8075-8fbdd4de436a","registered",33.9040533245,14.0403607044
"Blue Nile","c3fee0f3-3895-42c1-94b9-e86f490090ec","registered",32.9048546272,14.5261242153
"Blue Nile","4aa9b229-be7e-4f16-b7bc-05d4e1249c1d","registered",33.9002972836,14.1597330524
"Blue Nile","98330d4c-5fe0-472a-af6a-9bf29e238a0f","registered",33.6452716189,15.1863175306
"Blue Nile","6da7af5d-5bbb-4f22-bbc6-b95567a7e9b1","registered",34.1136162171,11.3086982051
"Blue Nile","dbf5f9b6-4902-4e19-87e2-53f2d885233d","registered",33.5193071787,15.0439317766
"Blue Nile","1ea0ab6f-5877-47a8-8620-1b4a5331f10f","registered",34.7330846566,12.4697530769
"Blue Nile","502416f6-c112-4e81-9523-f3c76ae579f9","registered",34.4920138687,13.3821501327
"Blue Nile","c0af3d7b-a272-483c-9edd-12fcc85efb9f","registered",34.4208516549,11.5160616851
"Blue Nile","8761c1d0-9cca-45b9-b946-2ea82cdabc7e","registered",34.7111905887,12.6053195354
"Blue Nile","45bff637-8964-45cc-a5ee-95c93edccf89","registered",33.7357224425,14.2202132522
"Blue Nile","8cb736af-1238-4c67-9b2a-b31e8dc4ab11","registered",33.2237479896,13.7982974972
"Blue Nile","5a420a91-e7f9-4e60-b6e8-683f6549e877","registered",33.8510724674,14.6268992386
"Blue Nile","221c1a3b-67ce-4353-8fb6-ffbc15bd7f14","registered",33.7802652791,13.6095160264
"Blue Nile","8633e7c0-9fc6-4bd5-884e-4120b7db0578","registered",34.8060140036,11.9681230105
"Blue Nile","27dd4bd1-3ec9-47d0-acc7-6ef600ad9d7f","registered",33.0735467168,14.5766026002
"Blue Nile","cab732db-9455-4d26-af0d-fce3854d2335","registered",34.3761564475,12.4086301497
"Blue Nile","f364431e-774c-495e-90f5-28cad58c26aa","registered",33.8330080919,14.070055169
"Blue Nile","f91ec947-481d-44f5-9c98-b0d8d1c93982","registered",34.2922164482,11.6644907189
"Blue Nile","70ca8b78-35c1-4c58-a1c2-898e7cdadf2e","registered",34.6615486867,12.1635222134
"Blue Nile","e9663dbd-0483-4574-8a58-1ebe8808ca38","registered",33.2107512197,15.4436833209
"Blue Nile","99e04a0b-f851-44f9-b431-5c2e2557c986","registered",34.4224219496,11.489743026
"Blue Nile","051fc1ff-8a52-41f6-85a2-6d55855302ca","registered",34.0193812221,11.1590930777
"Blue Nile","7f31a726-2351-4aa4-89eb-9215aea33f1e","registered",33.2364475754,13.844622645
"Blue Nile","cbb5773d-c9d9-4dd6-b6dc-917609d02980","registered",34.2844663991,10.9840986228
"Blue Nile","8bdc3a1c-4b5a-4de0-a41a-8a6ceae6d806","registered",34.2291740618,14.7932859372
"Blue Nile","6fa8f99d-de60-4cb5-8dae-90cf0b92b201","registered",33.771873298,14.9146934347
"Blue Nile","45ad0f61-dce2-493b-82e8-8f72319f84f5","registered",33.3508749077,14.8212367154
"Blue Nile","9b4732a5-af10-4573-8ea3-842a82c1db4e","registered",34.262788052,14.372446853
"Blue Nile","ea8564bd-1d4d-4fe3-a368-c3664dd35b0e","registered",33.781223667,14.2648432095
"Blue Nile","c0cb7ac0-9d9b-4778-8336-599e49302ed1","registered",34.0989756844,11.7769967185
"Blue Nile","0bab4ba0-66d1-420d-ad7f-8fcfdc35691e","registered",33.7854348506,12.8391702829
"Blue Nile","55a21de8-52a8-4de0-a52c-c35c6abdae81","registered",33.4254327002,13.4658555993
"Blue Nile","844c7bc9-aa81-41d0-98db-0712cfb5eed5","registered",33.9117153365,15.090308648
"Blue Nile","80641339-3790-49c4-9475-9e8f75f4af62","registered",34.8211621453,11.7239715077
"Blue Nile","eb8f71c0-ca3f-48de-8d54-c5e258874b48","registered",34.7036062993,13.0044662966
"Blue Nile","f81a8efd-e36b-4660-a9b6-e5a3468337bd","registered",33.8710373541,15.5089405901
"Blue Nile","48ba8896-34f7-44a9-8c14-d09d812bbd35","registered",34.6593448371,11.1534071385
"Blue Nile","2cf7c477-5417-4de0-a019-a2ab3057c09a","registered",34.0996360757,13.238435638
"Blue Nile","52f22585-0c2b-4385-b03f-ca9783fb506e","registered",34.1753577654,12.0227635235
"Blue Nile","d870ed76-9d1b-4d66-83e4-959d545f35a8","registered",34.1887680129,11.0910186435
"Blue Nile","8c6b6d0b-d3a4-495d-9fd6-a6f395525b79","registered",33.4119876696,13.7624537748
"Blue Nile","a89b77a6-0f9e-48f7-ac3f-311dd7834dae","registered",33.2902144031,14.4131299149
"Blue Nile","16513c30-a30e-496a-a8c0-230e77c9c7d6","registered",34.1749490968,15.0006812928
"Blue Nile","c7ff729d-4413-4068-8dc2-474061175b52","registered",34.3689986983,13.3151006209
"Blue Nile","7d757e86-208a-41b7-a565-ee8d05653393","registered",34.7278706249,11.4155287804
"Blue Nile","27776871-463f-4339-b44a-26cece1c7b4d","registered",33.1301308264,13.9648859139
"Blue Nile","21532b7f-9718-4151-a409-1346f911662a","registered",34.2160938847,11.0663571894
"Blue Nile","2f82bb13-3f85-4ca7-a18b-42777e9e215f","registered",34.0706852353,12.2286889907
"Blue Nile","85d26ebf-83c1-45d5-b6a9-0bf8c96a6b64","registered",34.5054437905,12.4293183799
"Blue Nile","33e3d333-0fe1-46ed-8cee-c1ee9f2d56d2","registered",33.9087052577,15.0742358001
"Blue Nile","aae352be-4313-4844-a50a-3c63aef1e448","registered",34.3345849914,14.702872322
"Blue Nile","8c88e52a-7376-4d6c-9ee6-943d17eb71f0","registered",33.7502247336,13.7993324952
"Blue Nile","1bc76dc1-2835-48d7-bf45-def5770c77c6","registered",34.299634628,14.5600863105
"Blue Nile","08c25fa2-f978-4a61-8e93-14b3084df9c5","registered",33.678990651,11.854367011
"Blue Nile","51733531-0b3c-4948-b5a5-b2c994413004","registered",35.0654746255,12.3052679864
"Blue Nile","5d0cced5-e1a4-47f6-ae8f-9da0bc074c83","registered",33.234157149,15.2634279312
"Blue Nile","8773d142-6313-4f9b-9775-857d075f7de7","registered",34.0234349654,11.0480716137
"Blue Nile","3c85ea63-710c-4ed4-b063-69cfaf0f0b58","registered",33.255253717,14.3252910539
